Catalog Number	Genome Tax ID	Assembly_URL	Illumina_R1_URL	Illumina_R2_URL	ONT_URL	
VR-1939	44128	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1939.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1939_S72_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1939_S72_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-232	538123	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-232.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-232_S71_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-232_S71_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1825	42789	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1825.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1825_S66_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1825_S66_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-483	44130	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-483.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-483_S61_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-483_S61_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1824	42789	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1824.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1824_S60_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1824_S60_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1573	149595	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1573.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1573_S59_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1573_S59_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-6	10534	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-6.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-6_S57_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-6_S57_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1311	12068	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1311.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1311_S56_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1311_S56_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1896	33720	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1896.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1896_S51_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1896_S51_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1422	11099	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1422.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1422_S50_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1422_S50_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-824	538123	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-824.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-824_S44_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-824_S44_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-2272	28875	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-2272.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-2272_S42_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-2272_S42_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-5	28285	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-5.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-5_S38_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-5_S38_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1883	11520	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1883.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1883_S36_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1883_S36_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1882	11320	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1882.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1882_S35_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1882_S35_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-49	47507	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-49.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-49_S31_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-49_S31_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1469	11320	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1469.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1469_S30_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1469_S30_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-128	11232	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-128.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-128_S29_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-128_S29_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-28	12071	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-28.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-28_S25_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-28_S25_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-821	1891767	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-821.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-821_S23_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-821_S23_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-716	10548	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-716.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-716_S22_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-716_S22_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-185	12074	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-185.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-185_S17_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-185_S17_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-544	11320	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-544.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-544_S15_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-544_S15_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1873	35304	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1873.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1873_S05_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1873_S05_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-1546	28875	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1546.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1546_S03_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-1546_S03_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
VR-652	11978	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-652.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-652_S02_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-652_S02_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/n/a.fastq.gz	
BAA-2320	1352	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2320.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD02_BAA-2320_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD02_BAA-2320_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AJ02_BAA-2320.fastq.gz	
8010	1665	https:/atccbioinformatics.blob.core.windows.net/publicdata/8010.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD25_8010_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD25_8010_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AW01_8010.fastq.gz	
43884	107400	https:/atccbioinformatics.blob.core.windows.net/publicdata/43884.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD01_43884_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD01_43884_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2020DP05_43884.fastq.gz	
35423	1230631	https:/atccbioinformatics.blob.core.windows.net/publicdata/35423.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD31_35423_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD31_35423_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AX03_35423.fastq.gz	
19853	562	https:/atccbioinformatics.blob.core.windows.net/publicdata/19853.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD27_19853_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD27_19853_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AW03_19853.fastq.gz	
14206-	287	https:/atccbioinformatics.blob.core.windows.net/publicdata/14206-.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD28_14206_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD28_14206_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AX01_14206.fastq.gz	
12030	621	https:/atccbioinformatics.blob.core.windows.net/publicdata/12030.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD26_12030_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AD26_12030_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AW02_12030.fastq.gz	
BAA-1117	680	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-1117.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC39_BAA-1117_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC39_BAA-1117_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AT04_BAA-1117.fastq.gz	
17759	292	https:/atccbioinformatics.blob.core.windows.net/publicdata/17759.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC35_17759_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC35_17759_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AT01_17759.fastq.gz	
43056	391	https:/atccbioinformatics.blob.core.windows.net/publicdata/43056.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC46_43056_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC46_43056_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AV03_43056.fastq.gz	
BAA-2767	430531	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2767.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC41_BAA-2767_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC41_BAA-2767_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AU02_BAA-2767.fastq.gz	
BAA-2500	408	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2500.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC40_BAA-2500_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC40_BAA-2500_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AU01_BAA-2500.fastq.gz	
700671	1313	https:/atccbioinformatics.blob.core.windows.net/publicdata/700671.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC43_700671_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC43_700671_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AU04_700671.fastq.gz	
BAA-2806	550	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2806.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC32_BAA-2806_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC32_BAA-2806_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AS04_BAA-2806.fastq.gz	
51783	103855	https:/atccbioinformatics.blob.core.windows.net/publicdata/51783.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC03_51783_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC03_51783_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AO01_51783.fastq.gz	
49419	1063	https:/atccbioinformatics.blob.core.windows.net/publicdata/49419.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC05_49419_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC05_49419_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AO03_49419.fastq.gz	
35818	1773	https:/atccbioinformatics.blob.core.windows.net/publicdata/35818.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC08_35818_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC08_35818_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AO06_35818.fastq.gz	
35741	1765	https:/atccbioinformatics.blob.core.windows.net/publicdata/35741.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC01_35741_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC01_35741_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AN04_35741.fastq.gz	
35692	38304	https:/atccbioinformatics.blob.core.windows.net/publicdata/35692.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC14_35692_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC14_35692_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AP06_35692.fastq.gz	
33559	195	https:/atccbioinformatics.blob.core.windows.net/publicdata/33559.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC12_33559_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC12_33559_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AP04_33559.fastq.gz	
21606	1710	https:/atccbioinformatics.blob.core.windows.net/publicdata/21606.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC07_21606_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC07_21606_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AO05_21606.fastq.gz	
10900	476	https:/atccbioinformatics.blob.core.windows.net/publicdata/10900.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC30_10900_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AC30_10900_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AS02_10900.fastq.gz	
BAA-2317	1352	https:/atccbioinformatics.blob.core.windows.net/publicdata/BAA-2317.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB40_BAA-2317_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB40_BAA-2317_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AI04_BAA-2317.fastq.gz	
700660	46351	https:/atccbioinformatics.blob.core.windows.net/publicdata/700660.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB29_700660_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB29_700660_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AF06_700660.fastq.gz	
700562	1282	https:/atccbioinformatics.blob.core.windows.net/publicdata/700562.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB28_700562_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB28_700562_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AG03_700562.fastq.gz	
51277	1747	https:/atccbioinformatics.blob.core.windows.net/publicdata/51277.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB06_51277_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB06_51277_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AC06_51277.fastq.gz	
49573	1353	https:/atccbioinformatics.blob.core.windows.net/publicdata/49573.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB02_49573_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB02_49573_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AC02_49573.fastq.gz	
43937	817	https:/atccbioinformatics.blob.core.windows.net/publicdata/43937.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB21_43937_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB21_43937_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AF05_43937.fastq.gz	
43909	1804	https:/atccbioinformatics.blob.core.windows.net/publicdata/43909.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB07_43909_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB07_43909_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AD01_43909.fastq.gz	
43184	46503	https:/atccbioinformatics.blob.core.windows.net/publicdata/43184.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB15_43184_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB15_43184_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AE05_43184.fastq.gz	
19527	1797	https:/atccbioinformatics.blob.core.windows.net/publicdata/19527.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB04_19527_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILN1_2021AB04_19527_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ONG3_2021AC04_19527.fastq.gz	
VR-955	11250	https:/atccbioinformatics.blob.core.windows.net/publicdata/VR-955.fasta.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CS05_VR-955D_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/ILM3_2020CS05_VR-955D_R1.fastq.gz	https:/atccbioinformatics.blob.core.windows.net/publicdata/.fastq.gz	
